rat_unique_id,thermal_relpath,thermal_abspath,thermal_filename,thermal_width,thermal_height,mask_abspath,mask_width,mask_height,csv_abspath,csv_shape,notes
Rat20,Rat20\Thermal Imaging\Thermal_33.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_33.jpg,Thermal_33.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_33.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_33_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_34.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_34.jpg,Thermal_34.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_34.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_34_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_35.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_35.jpg,Thermal_35.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_35.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_35_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_36.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_36.jpg,Thermal_36.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_36.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_36_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_37.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_37.jpg,Thermal_37.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_37.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_37_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_38.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_38.jpg,Thermal_38.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_38.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_38_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_39.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_39.jpg,Thermal_39.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_39.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_39_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_40.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_40.jpg,Thermal_40.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_40.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_40_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_41.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_41.jpg,Thermal_41.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_41.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_41_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_42.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_42.jpg,Thermal_42.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_42.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_42_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_43.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_43.jpg,Thermal_43.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_43.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_43_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_44.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_44.jpg,Thermal_44.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_44.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_44_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_45.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_45.jpg,Thermal_45.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_45.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_45_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_46.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_46.jpg,Thermal_46.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_46.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_46_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_47.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_47.jpg,Thermal_47.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_47.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_47_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_48.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_48.jpg,Thermal_48.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_48.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_48_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_49.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_49.jpg,Thermal_49.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_49.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_49_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_5.png,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_5.png,Thermal_5.png,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_5.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_5_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_50.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_50.jpg,Thermal_50.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_50.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_50_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_51.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_51.jpg,Thermal_51.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_51.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_51_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_52.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_52.jpg,Thermal_52.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_52.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_52_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_53.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_53.jpg,Thermal_53.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_53.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_53_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_54.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_54.jpg,Thermal_54.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_54.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_54_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_55.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_55.jpg,Thermal_55.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_55.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_55_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_56.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_56.jpg,Thermal_56.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_56.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_56_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_57.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_57.jpg,Thermal_57.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_57.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_57_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_58.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_58.jpg,Thermal_58.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_58.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_58_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_59.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_59.jpg,Thermal_59.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_59.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_59_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_6.png,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_6.png,Thermal_6.png,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_6.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_6_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_60.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_60.jpg,Thermal_60.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_60.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_60_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_61.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_61.jpg,Thermal_61.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_61.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_61_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_62.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_62.jpg,Thermal_62.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_62.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_62_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_63.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_63.jpg,Thermal_63.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_63.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_63_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_64.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_64.jpg,Thermal_64.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_64.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_64_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_65.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_65.jpg,Thermal_65.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_65.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_65_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_66.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_66.jpg,Thermal_66.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_66.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_66_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_67.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_67.jpg,Thermal_67.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_67.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_67_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_68.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_68.jpg,Thermal_68.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_68.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_68_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_69.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_69.jpg,Thermal_69.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_69.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_69_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_7.png,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_7.png,Thermal_7.png,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_7.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_7_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_70.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_70.jpg,Thermal_70.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_70.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_70_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_71.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_71.jpg,Thermal_71.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_71.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_71_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_72.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_72.jpg,Thermal_72.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_72.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_72_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_73.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_73.jpg,Thermal_73.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_73.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_73_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_74.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_74.jpg,Thermal_74.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_74.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_74_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_75.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_75.jpg,Thermal_75.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_75.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_75_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_76.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_76.jpg,Thermal_76.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_76.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_76_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_77.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_77.jpg,Thermal_77.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_77.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_77_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_78.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_78.jpg,Thermal_78.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_78.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_78_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_79.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_79.jpg,Thermal_79.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_79.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_79_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_8.png,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_8.png,Thermal_8.png,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_8.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_8_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_80.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_80.jpg,Thermal_80.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_80.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_80_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_81.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_81.jpg,Thermal_81.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_81.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_81_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_82.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_82.jpg,Thermal_82.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_82.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_82_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_83.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_83.jpg,Thermal_83.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_83.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_83_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_84.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_84.jpg,Thermal_84.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_84.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_84_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_85.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_85.jpg,Thermal_85.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_85.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_85_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_86.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_86.jpg,Thermal_86.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_86.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_86_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_87.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_87.jpg,Thermal_87.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_87.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_87_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_88.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_88.jpg,Thermal_88.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_88.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_88_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_89.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_89.jpg,Thermal_89.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_89.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_89_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_9.png,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_9.png,Thermal_9.png,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_9.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_9_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_90.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_90.jpg,Thermal_90.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_90.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_90_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_91.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_91.jpg,Thermal_91.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_91.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_91_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_92.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_92.jpg,Thermal_92.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_92.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_92_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_93.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_93.jpg,Thermal_93.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_93.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_93_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_94.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_94.jpg,Thermal_94.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_94.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_94_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_95.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_95.jpg,Thermal_95.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_95.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_95_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_96.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_96.jpg,Thermal_96.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_96.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_96_CSV.csv,"(640, 480)",
Rat20,Rat20\Thermal Imaging\Thermal_97.jpg,..\Data For Segmentation\Rat20\Thermal Imaging\Thermal_97.jpg,Thermal_97.jpg,480,640,..\Data For Segmentation\Rat20\Mask\Thermal_97.png,480,640,..\Data For Segmentation\Rat20\CSV\Thermal_97_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_1.png,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_1.png,Thermal_1.png,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_1.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_1_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_10.png,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_10.png,Thermal_10.png,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_10.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_10_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_100.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_100.jpg,Thermal_100.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_100.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_100_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_106.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_106.jpg,Thermal_106.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_106.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_106_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_107.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_107.jpg,Thermal_107.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_107.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_107_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_108.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_108.jpg,Thermal_108.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_108.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_108_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_109.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_109.jpg,Thermal_109.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_109.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_109_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_11.png,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_11.png,Thermal_11.png,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_11.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_11_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_110.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_110.jpg,Thermal_110.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_110.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_110_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_111.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_111.jpg,Thermal_111.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_111.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_111_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_112.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_112.jpg,Thermal_112.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_112.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_112_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_113.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_113.jpg,Thermal_113.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_113.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_113_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_114.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_114.jpg,Thermal_114.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_114.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_114_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_115.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_115.jpg,Thermal_115.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_115.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_115_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_116.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_116.jpg,Thermal_116.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_116.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_116_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_117.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_117.jpg,Thermal_117.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_117.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_117_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_118.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_118.jpg,Thermal_118.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_118.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_118_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_119.jpg,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_119.jpg,Thermal_119.jpg,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_119.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_119_CSV.csv,"(640, 480)",
Rat21,Rat21\Thermal Imaging\Thermal_12.png,..\Data For Segmentation\Rat21\Thermal Imaging\Thermal_12.png,Thermal_12.png,480,640,..\Data For Segmentation\Rat21\Mask\Thermal_12.png,480,640,..\Data For Segmentation\Rat21\CSV\Thermal_12_CSV.csv,"(640, 480)",
